notification_id,patient_id,channel,type,message,sent_at,status
NTF0017993,PTNM028,WhatsApp,Promotion,Esse explicabo incidunt alias ad ipsam ipsa consectetur voluptatem non tenetur voluptate.,2025-12-08 20:11:44,Delivered
NTF0017994,PTNM411,Email,FollowUp,Maiores fugiat quis ut voluptates nihil.,2026-05-23 13:28:52,Delivered
NTF0017995,PTNV335,Push,ReportReady,Reiciendis minima delectus alias dolores ullam sed quibusdam reiciendis nostrum animi fuga.,2026-03-17 13:56:29,Delivered
NTF0017996,PTNT393,SMS,FollowUp,Quia labore quibusdam repellat harum non.,2026-03-19 08:14:33,Delivered
NTF0017997,PTNC164,Push,AppointmentReminder,Alias iusto cum temporibus perspiciatis est soluta optio eos repellat quia neque perspiciatis possimus.,2025-10-28 16:13:39,Pending
NTF0017998,PTNC352,Email,FollowUp,Accusantium facere fuga voluptate quos officiis sint optio vel similique accusamus.,2026-06-13 02:14:21,Delivered
NTF0017999,PTNCB380,Email,PaymentDue,Itaque doloremque repellendus amet voluptatum quibusdam molestias perspiciatis quibusdam molestias.,2025-08-24 22:43:05,Delivered
NTF0018000,PTNC453,Email,Promotion,Consectetur voluptates corrupti nemo nobis natus.,2025-12-11 21:57:14,Delivered
NTF0018001,PTNTN283,SMS,FollowUp,Nostrum ut in vero placeat fuga est sint molestias ad cupiditate magnam.,2026-05-17 15:06:49,Delivered
NTF0018002,PTNH339,Push,VaccinationDue,Minima facilis necessitatibus sapiente nemo sint tempora alias eaque perferendis.,2026-05-25 14:01:09,Pending
NTF0018003,PTNC490,Push,Promotion,Earum ullam distinctio voluptatum distinctio tempore saepe sed commodi quod quo voluptas dicta.,2025-07-07 04:42:35,Pending
NTF0018004,PTNC427,Email,PaymentDue,At est corrupti rerum asperiores deleniti deleniti omnis.,2026-02-25 01:12:29,Delivered
NTF0018005,PTNCB414,Push,Promotion,Nemo eos repellendus reiciendis eaque aut.,2025-07-15 00:37:54,Delivered
NTF0018006,PTNM156,SMS,AppointmentReminder,Possimus quasi porro neque minus corporis nulla inventore quibusdam ullam.,2025-07-03 03:07:58,Delivered
NTF0018007,PTNTN168,Push,AppointmentReminder,Officia sit cumque nostrum illo libero nisi.,2026-05-17 11:44:55,Delivered
NTF0018008,PTNT249,WhatsApp,Promotion,Rerum voluptates impedit hic officia voluptatem qui sint saepe doloremque sapiente autem.,2025-11-13 16:15:23,Delivered
NTF0018009,PTNM327,SMS,PaymentDue,Voluptatum vitae quibusdam aperiam nemo vero ipsum pariatur perspiciatis saepe repellat et tempora.,2026-03-23 19:46:13,Delivered
NTF0018010,PTNC082,SMS,FollowUp,Quia quaerat labore perferendis aperiam aperiam nemo rerum nulla quibusdam non soluta.,2026-02-25 11:54:42,Delivered
NTF0018011,PTNS140,SMS,ReportReady,At quas odio perferendis ratione aliquid doloremque architecto temporibus atque illo explicabo tempora.,2025-08-29 14:41:38,Pending
NTF0018012,PTNTN197,Email,AppointmentReminder,Autem magni atque ipsa iure consequatur ratione sapiente voluptatibus.,2025-09-12 22:44:52,Delivered
NTF0018013,PTNS194,SMS,ReportReady,Nulla tempora a harum accusantium porro.,2026-01-05 05:20:32,Delivered
NTF0018014,PTNS371,WhatsApp,VaccinationDue,Magni earum quae earum ab saepe sapiente repellendus nostrum impedit corporis et.,2025-10-08 19:09:25,Failed
NTF0018015,PTNV329,Email,FollowUp,Ipsum aut est voluptate in iste dicta eum quo labore impedit eveniet repellat.,2025-08-02 16:56:54,Delivered
NTF0018016,PTNV124,WhatsApp,PaymentDue,Est sint voluptas ex magnam alias cupiditate nemo tempora.,2026-02-25 06:48:28,Delivered
NTF0018017,PTNS436,SMS,ReportReady,Asperiores veniam fugiat dolorum illo error dolorum delectus.,2026-05-10 12:50:25,Delivered
NTF0018018,PTNTN428,SMS,PaymentDue,Nobis quasi perspiciatis laudantium culpa libero quod eius corporis repudiandae dignissimos ipsum.,2025-10-03 14:33:18,Delivered
NTF0018019,PTNTJ462,WhatsApp,VaccinationDue,Qui consequuntur quo mollitia non tempora quidem pariatur aspernatur unde eaque et.,2025-09-15 01:47:10,Delivered
NTF0018020,PTNCB280,WhatsApp,PaymentDue,Deserunt dolorum iste praesentium eius sit earum.,2025-08-28 06:08:48,Delivered
NTF0018021,PTNV329,Email,AppointmentReminder,Quas molestiae dolore aut officia ea expedita impedit non eum ratione expedita.,2025-06-14 17:42:30,Delivered
NTF0018022,PTNT461,WhatsApp,FollowUp,Voluptatum sapiente numquam consequuntur aperiam aliquid nemo doloribus fugit.,2025-08-23 12:45:45,Delivered
NTF0018023,PTNV084,WhatsApp,ReportReady,Debitis facere quos totam repudiandae porro corrupti saepe nostrum.,2025-06-29 01:46:48,Delivered
NTF0018024,PTNV026,Push,FollowUp,Odio doloremque vitae amet hic cupiditate possimus voluptas eveniet ipsum totam.,2026-02-18 12:17:06,Delivered
NTF0018025,PTNCB381,Push,VaccinationDue,Modi reprehenderit aliquam quibusdam vero architecto.,2025-07-22 08:07:40,Delivered
NTF0018026,PTNE404,Push,FollowUp,Quas in unde doloremque odit porro reprehenderit soluta velit iusto id placeat architecto.,2026-04-16 19:45:25,Delivered
NTF0018027,PTNH436,SMS,Promotion,Ipsum modi voluptatum ut voluptatum autem.,2026-01-08 10:18:24,Delivered
NTF0018028,PTNE412,Email,FollowUp,Nihil dicta asperiores porro consequuntur iusto officiis unde hic sed recusandae.,2025-06-27 06:18:13,Delivered
NTF0018029,PTNS338,SMS,PaymentDue,Mollitia deserunt fuga perferendis neque inventore provident voluptas.,2026-05-05 10:59:10,Delivered
NTF0018030,PTNC398,Email,ReportReady,Iure laudantium accusamus atque facere distinctio rerum.,2025-10-29 08:05:02,Delivered
NTF0018031,PTNT162,Push,VaccinationDue,Et enim numquam rem delectus exercitationem aspernatur aut.,2026-01-11 06:53:09,Delivered
NTF0018032,PTNTN204,Push,VaccinationDue,Officia tempore perferendis incidunt ea molestias eum accusamus doloremque saepe officia.,2025-11-21 11:58:37,Delivered
NTF0018033,PTNH262,WhatsApp,ReportReady,Commodi unde illo reiciendis id placeat alias.,2025-09-27 01:03:01,Delivered
NTF0018034,PTNM363,SMS,VaccinationDue,Iure explicabo maiores culpa sequi rerum.,2025-09-11 16:21:35,Failed
NTF0018035,PTNM313,SMS,Promotion,Aspernatur sapiente iste cupiditate maiores cum assumenda quod ad fuga.,2025-12-02 00:02:00,Delivered
NTF0018036,PTNTJ401,SMS,PaymentDue,Neque necessitatibus provident laboriosam non excepturi dicta ex quis voluptatem.,2026-02-04 17:02:52,Delivered
NTF0018037,PTNE300,WhatsApp,AppointmentReminder,Delectus velit corporis impedit error illo nulla voluptatem aperiam distinctio alias laborum.,2026-01-04 12:53:58,Delivered
NTF0018038,PTNC231,Push,Promotion,Quod non quibusdam dicta placeat odit ut consequatur quisquam laborum illum.,2026-04-09 02:34:46,Failed
NTF0018039,PTNV475,WhatsApp,FollowUp,Molestiae amet ipsa recusandae distinctio quibusdam quasi natus.,2026-05-20 15:42:29,Delivered
NTF0018040,PTNCB484,Email,ReportReady,Deleniti soluta totam dolorum ad ipsa.,2026-03-05 20:35:11,Pending
NTF0018041,PTNE356,WhatsApp,Promotion,Voluptatum numquam quae temporibus corrupti iusto illo cum nisi quaerat dolor inventore.,2025-12-07 19:42:29,Delivered
NTF0018042,PTNC152,WhatsApp,PaymentDue,Blanditiis sapiente nisi iusto ducimus tempore cum molestiae facere asperiores iste eligendi magni.,2025-09-19 08:45:43,Delivered
NTF0018043,PTNH365,SMS,Promotion,Aspernatur nostrum nobis beatae eligendi quam nam praesentium officia amet cumque voluptates saepe.,2025-12-27 04:09:38,Delivered
NTF0018044,PTNCB085,SMS,AppointmentReminder,Impedit enim dolores facilis iste ipsa aut libero ab.,2026-02-25 04:34:44,Pending
NTF0018045,PTNV268,WhatsApp,ReportReady,Mollitia nam sit nobis repellat odio optio blanditiis aspernatur totam cupiditate in et.,2025-11-28 07:33:00,Delivered
NTF0018046,PTNTN073,Email,AppointmentReminder,Eveniet sequi minus sunt hic nisi reiciendis eius voluptatum repudiandae voluptates totam.,2025-11-07 03:43:16,Delivered
NTF0018047,PTNC022,WhatsApp,PaymentDue,Cumque fugit nihil quis repellat eum enim.,2025-12-31 12:18:55,Delivered
NTF0018048,PTNV344,WhatsApp,VaccinationDue,Autem eius accusamus labore accusantium natus dicta maxime accusamus perspiciatis.,2025-08-28 18:54:47,Delivered
NTF0018049,PTNH063,Email,VaccinationDue,Earum perspiciatis recusandae inventore dolorum iure nulla accusantium distinctio.,2026-04-29 14:15:50,Delivered
NTF0018050,PTNTN361,WhatsApp,AppointmentReminder,Praesentium rem omnis quis culpa asperiores ut deleniti.,2026-06-07 04:30:31,Delivered
NTF0018051,PTNTJ454,Push,Promotion,Cupiditate laboriosam nesciunt minus unde sint consequuntur fuga.,2025-08-17 03:40:44,Delivered
NTF0018052,PTNT227,Push,AppointmentReminder,Quisquam nobis veniam aperiam hic deserunt facere.,2026-04-01 16:36:04,Delivered
NTF0018053,PTNC357,WhatsApp,VaccinationDue,Animi similique nostrum eum nesciunt unde beatae.,2025-11-09 22:29:36,Delivered
NTF0018054,PTNT269,Push,PaymentDue,Nulla non delectus eaque amet dolorum nulla fugit deleniti.,2026-03-10 13:34:03,Delivered
NTF0018055,PTNH043,SMS,PaymentDue,Sunt aut doloremque voluptas illum consectetur perspiciatis.,2026-01-30 12:51:44,Delivered
NTF0018056,PTNE074,Email,Promotion,Fugit porro eligendi labore necessitatibus accusantium odio dolor.,2025-11-01 16:30:43,Delivered
NTF0018057,PTNC215,Push,VaccinationDue,Itaque quia quam saepe adipisci saepe consequatur non corporis quidem quam ex.,2026-03-01 04:57:35,Delivered
NTF0018058,PTNCB209,SMS,Promotion,Eaque voluptatum illum aliquam quisquam molestiae nobis et explicabo accusantium dolores.,2026-01-25 00:06:01,Delivered
NTF0018059,PTNS443,WhatsApp,FollowUp,Doloribus omnis veniam voluptas alias vero.,2025-10-09 09:16:55,Delivered
NTF0018060,PTNCB472,WhatsApp,AppointmentReminder,Labore totam molestias maiores quisquam minima accusamus distinctio tenetur.,2026-02-23 06:17:49,Delivered
NTF0018061,PTNS258,Email,FollowUp,Voluptatum distinctio illo in aut ipsam minima labore corporis voluptatum hic expedita.,2025-07-03 12:01:55,Delivered
NTF0018062,PTNTN143,WhatsApp,Promotion,Modi minus placeat culpa rem corrupti veniam illo dignissimos optio.,2026-06-12 10:05:11,Delivered
NTF0018063,PTNV071,SMS,VaccinationDue,Et natus autem reprehenderit placeat quidem delectus ducimus labore tenetur pariatur.,2026-05-13 17:05:56,Delivered
NTF0018064,PTNCB339,Email,FollowUp,Vel hic blanditiis non officia autem quasi fuga odio.,2025-07-13 16:30:33,Delivered
NTF0018065,PTNT082,Push,PaymentDue,Consequuntur natus quaerat sit quaerat nihil.,2025-12-30 17:52:00,Delivered
NTF0018066,PTNC160,WhatsApp,AppointmentReminder,Perferendis accusamus suscipit odio commodi quisquam officia.,2025-10-14 08:24:17,Delivered
NTF0018067,PTNS480,Email,PaymentDue,Assumenda nulla tenetur nihil illum dolores.,2025-08-01 05:16:42,Delivered
NTF0018068,PTNT106,Email,ReportReady,Rem magni consequatur libero reprehenderit tempore ea culpa veritatis mollitia.,2026-01-17 02:12:07,Delivered
NTF0018069,PTNS055,SMS,VaccinationDue,Aliquam reiciendis aut libero ad ad consectetur minima odio laboriosam quas inventore.,2025-11-10 02:34:19,Delivered
NTF0018070,PTNTJ456,Email,Promotion,Distinctio consequuntur officia in ipsum officiis consequatur amet.,2026-04-23 01:55:18,Delivered
NTF0018071,PTNCB213,WhatsApp,ReportReady,Officia numquam architecto sed error velit totam eligendi amet.,2026-01-16 04:46:32,Delivered
NTF0018072,PTNM078,SMS,AppointmentReminder,Quaerat nostrum excepturi quia ratione blanditiis distinctio sapiente laudantium sunt vel placeat.,2025-07-02 02:12:28,Delivered
NTF0018073,PTNM431,SMS,AppointmentReminder,Velit laudantium ipsum sequi optio necessitatibus harum ab molestias rem aliquam.,2025-12-18 17:20:59,Failed
NTF0018074,PTNV076,Email,FollowUp,Totam dicta ut nemo aperiam vero iusto laborum porro ducimus delectus ad.,2026-06-07 07:59:58,Delivered
NTF0018075,PTNS111,Push,Promotion,At doloremque corrupti quaerat veniam corporis maxime quidem quam culpa voluptatibus deleniti saepe.,2025-10-14 04:32:04,Delivered
NTF0018076,PTNE175,SMS,Promotion,Qui asperiores rem quibusdam in et expedita vel totam tempore.,2026-05-23 07:30:54,Delivered
NTF0018077,PTNT263,Push,VaccinationDue,Aspernatur tempora officia molestiae et expedita asperiores iure aperiam.,2025-07-22 22:59:44,Delivered
NTF0018078,PTNC064,Push,ReportReady,Dignissimos dolorum necessitatibus veritatis temporibus non delectus voluptatum animi eius fugiat veniam quisquam.,2025-12-25 09:19:54,Delivered
NTF0018079,PTNT043,Push,AppointmentReminder,Eligendi facilis error inventore cumque exercitationem placeat corporis.,2025-09-22 18:53:24,Delivered
NTF0018080,PTNV453,SMS,FollowUp,Est officiis ab perferendis quibusdam totam magni ducimus optio at deleniti architecto.,2026-03-06 04:27:31,Delivered
NTF0018081,PTNM324,WhatsApp,AppointmentReminder,Veniam similique eum possimus debitis eveniet hic soluta molestiae accusamus vitae quas non.,2026-02-26 10:46:21,Delivered
NTF0018082,PTNCB308,Push,PaymentDue,Nesciunt praesentium ea provident incidunt assumenda ullam.,2026-04-25 04:33:27,Delivered
NTF0018083,PTNE367,Push,VaccinationDue,Neque omnis possimus tempore numquam ipsa nemo aliquid quidem expedita.,2025-07-27 03:51:32,Delivered
NTF0018084,PTNM487,SMS,Promotion,Earum ea vero tempora odio blanditiis quis.,2025-12-10 17:18:03,Delivered
NTF0018085,PTNS137,SMS,VaccinationDue,Voluptatem esse minima optio praesentium quasi dicta nemo earum harum saepe hic quos.,2026-06-10 07:14:39,Failed
NTF0018086,PTNT441,WhatsApp,FollowUp,Consequatur facere asperiores rerum illo eius at iusto tenetur inventore numquam saepe.,2025-09-08 05:13:19,Delivered
NTF0018087,PTNV471,Push,FollowUp,Omnis repellat voluptatem incidunt omnis aliquam inventore excepturi ipsum voluptatum quos voluptates.,2025-09-22 01:56:52,Delivered
NTF0018088,PTNE490,Email,FollowUp,Provident alias est odit libero in.,2026-03-31 00:40:50,Failed
NTF0018089,PTNE268,Push,FollowUp,Reprehenderit vel vero ipsam facilis dolore accusantium sed modi unde dolores eos.,2026-01-15 11:56:48,Delivered
NTF0018090,PTNE414,Email,VaccinationDue,Sit minima illum perferendis sunt magni excepturi at quo quasi quaerat quaerat ratione.,2026-01-01 09:18:50,Pending
NTF0018091,PTNE313,Push,AppointmentReminder,Veniam eligendi incidunt cupiditate ipsum expedita alias alias.,2026-02-03 10:32:04,Delivered
NTF0018092,PTNT179,Push,VaccinationDue,Fugiat nulla harum beatae eos quo ex asperiores distinctio fugiat quo reiciendis animi.,2025-08-29 05:25:13,Delivered
NTF0018093,PTNC091,WhatsApp,AppointmentReminder,At magni quae aperiam est nobis magni optio illum.,2026-01-17 15:13:42,Delivered
NTF0018094,PTNS069,SMS,VaccinationDue,Exercitationem error ipsum tempora libero optio similique suscipit asperiores.,2025-10-29 12:19:17,Delivered
NTF0018095,PTNT027,SMS,AppointmentReminder,Nesciunt delectus accusamus asperiores quae dolorem eligendi maxime eos.,2025-11-25 17:39:26,Delivered
NTF0018096,PTNTN263,Email,Promotion,A voluptates amet inventore dolore incidunt.,2025-11-16 02:20:44,Delivered
NTF0018097,PTNT209,Email,VaccinationDue,Voluptates quaerat unde deleniti assumenda molestias velit.,2025-12-10 17:28:13,Delivered
NTF0018098,PTNT401,SMS,FollowUp,Fugiat earum delectus incidunt eius ullam distinctio fugit quae esse.,2025-09-26 01:38:16,Delivered
NTF0018099,PTNH341,Email,AppointmentReminder,Repellat et laboriosam natus cumque quisquam.,2026-03-24 22:41:55,Delivered
NTF0018100,PTNM491,Push,ReportReady,Ipsam nostrum necessitatibus itaque repellat necessitatibus similique possimus.,2025-09-07 18:29:07,Delivered
NTF0018101,PTNCB472,WhatsApp,VaccinationDue,At illum soluta repellendus earum laborum molestias quia aliquam natus.,2025-09-06 17:31:39,Delivered
NTF0018102,PTNCB102,SMS,AppointmentReminder,Pariatur illum tempora aspernatur sunt nulla omnis nulla fugiat eaque perferendis incidunt.,2026-02-01 09:50:21,Delivered
NTF0018103,PTNM073,WhatsApp,VaccinationDue,Dicta cum aperiam itaque error deserunt atque modi laboriosam sunt corporis fugit.,2026-04-06 23:11:20,Delivered
NTF0018104,PTNE216,WhatsApp,AppointmentReminder,Perspiciatis recusandae officia in esse saepe soluta tenetur omnis labore hic.,2025-12-16 00:35:35,Delivered
NTF0018105,PTNTJ215,WhatsApp,FollowUp,Aliquam eius excepturi delectus in laborum consectetur quidem quos quasi alias omnis.,2025-07-02 09:00:11,Delivered
NTF0018106,PTNCB113,SMS,FollowUp,Id earum repellendus dolor ab in aut quos asperiores.,2026-02-12 22:08:48,Delivered
NTF0018107,PTNV366,WhatsApp,VaccinationDue,Autem numquam ducimus animi vel molestiae quidem error natus.,2026-05-30 20:29:36,Delivered
NTF0018108,PTNM464,Push,AppointmentReminder,Corporis ipsum facilis cumque porro totam eius qui dolor a.,2026-03-06 16:35:28,Delivered
NTF0018109,PTNV036,Push,FollowUp,Quos vitae sint doloremque nam hic.,2026-01-01 17:04:26,Delivered
NTF0018110,PTNV198,SMS,ReportReady,Nulla quaerat inventore repudiandae repudiandae sapiente officiis voluptas expedita delectus.,2025-09-24 03:48:14,Delivered
NTF0018111,PTNTN452,SMS,VaccinationDue,Voluptate quia accusantium sapiente quis quis eos.,2026-04-22 22:06:35,Delivered
NTF0018112,PTNCB286,Push,ReportReady,Ab dolore iure facilis voluptatum labore.,2025-11-23 23:20:13,Delivered
NTF0018113,PTNM358,WhatsApp,ReportReady,Quasi vel ab debitis voluptatibus fugit soluta doloremque.,2026-05-25 07:26:59,Delivered
NTF0018114,PTNH444,Email,ReportReady,Dicta sapiente deserunt placeat nihil quisquam ipsum neque rem.,2026-05-19 03:52:07,Delivered
NTF0018115,PTNE177,SMS,FollowUp,Error odit reiciendis quae facere commodi aperiam numquam.,2026-03-25 02:05:58,Delivered
NTF0018116,PTNCB321,Push,VaccinationDue,Vel at architecto at nostrum vitae sequi iste.,2026-01-31 05:54:17,Delivered
NTF0018117,PTNS016,Email,Promotion,Earum ab placeat corporis sed ipsam voluptates distinctio.,2026-06-09 06:48:47,Delivered
NTF0018118,PTNS410,WhatsApp,PaymentDue,Sed placeat earum eius error quos saepe dignissimos eum.,2026-04-01 02:08:25,Delivered
NTF0018119,PTNS498,SMS,ReportReady,Optio autem quod odio dolor sunt quibusdam ab.,2025-08-20 15:47:31,Delivered
NTF0018120,PTNV258,Push,AppointmentReminder,Ad beatae magni corrupti deserunt dignissimos blanditiis error quibusdam perferendis dolores quo.,2025-10-14 02:08:26,Delivered
NTF0018121,PTNH391,Email,ReportReady,Laboriosam praesentium illum voluptate quae quam.,2025-08-15 13:32:40,Delivered
NTF0018122,PTNM223,SMS,Promotion,Commodi quos asperiores tenetur impedit inventore ipsum ad qui necessitatibus adipisci asperiores ipsa.,2026-02-24 17:02:24,Failed
NTF0018123,PTNT363,Push,AppointmentReminder,Voluptate consectetur soluta reiciendis veniam similique.,2025-08-17 09:54:28,Delivered
NTF0018124,PTNCB003,WhatsApp,Promotion,Architecto dolor quo eligendi amet eius at a quas dicta.,2025-12-20 18:11:58,Pending
NTF0018125,PTNT239,SMS,PaymentDue,Distinctio eum molestiae provident placeat et tempore delectus.,2025-12-04 11:10:32,Delivered
NTF0018126,PTNV227,WhatsApp,AppointmentReminder,Nam ab unde velit doloremque expedita.,2025-11-12 07:29:50,Delivered
NTF0018127,PTNTN186,WhatsApp,VaccinationDue,Quaerat cumque itaque illo similique quas voluptates perferendis.,2025-10-15 11:32:32,Delivered
NTF0018128,PTNC093,WhatsApp,PaymentDue,Dolore nulla delectus et numquam qui animi.,2025-08-09 03:32:17,Delivered
NTF0018129,PTNV415,Email,AppointmentReminder,Necessitatibus neque expedita nihil aliquid voluptate.,2025-10-29 00:55:23,Delivered
